image_path,label,source_folder
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6jsr36jg.ingestion-869d86b7d-zn824.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173422.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_2012.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k73fli5.ingestion-65744cd868-wm6tc.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k73qt6b.ingestion-65744cd868-wm6tc.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k743vb2.ingestion-65744cd868-lwb57.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_174416.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_2026.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k73slu8.ingestion-65744cd868-jw6wz.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173500.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_174930.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173438.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173437_1.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_175814_1.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6jsui4ul.ingestion-869d86b7d-64979.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173618.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k74j8mh.ingestion-65744cd868-lwb57.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_175932.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_1987.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173503_2.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6jsuo8gt.ingestion-869d86b7d-dh5kk.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k74h1ak.ingestion-65744cd868-jw6wz.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k7429ug.ingestion-65744cd868-jw6wz.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6jsr3q27.ingestion-869d86b7d-zn824.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_180109.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_175317.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6jsr3fd3.ingestion-869d86b7d-dh5kk.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_175847_1.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173702.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_2075.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k739u0u.ingestion-65744cd868-lwb57.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173447.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_1916.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k73ajqp.ingestion-65744cd868-lwb57.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k74go74.ingestion-65744cd868-lwb57.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173537_3.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173448.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k74961r.ingestion-65744cd868-jw6wz.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_175436_1.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k73rbek.ingestion-65744cd868-lwb57.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173704.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6jsrkkvi.ingestion-869d86b7d-dh5kk.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_175927.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6jstsr7s.ingestion-869d86b7d-zn824.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_2041.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k74af9q.ingestion-65744cd868-jw6wz.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_2080.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_1913.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k74elo1.ingestion-65744cd868-wm6tc.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_2074.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173542_1.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173738.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173612.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173544_3.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_180205_1.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_2035.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_175401_1.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6jsrhc6n.ingestion-869d86b7d-64979.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_175314.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_180113_1.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k73r9nq.ingestion-65744cd868-wm6tc.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_2014.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_180218_1.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_1998.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_1904.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6jsre615.ingestion-869d86b7d-zn824.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_173701_1.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_180111_1.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6jsv066t.ingestion-869d86b7d-64979.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k74ebup.ingestion-65744cd868-wm6tc.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6jsuqmmb.ingestion-869d86b7d-zn824.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k74geej.ingestion-65744cd868-jw6wz.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_174055_1.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k74aoov.ingestion-65744cd868-lwb57.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_1974.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/beef_spoiled.jpg.6k74efdu.ingestion-65744cd868-lwb57.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Beef/IMG_20260412_174024.jpg,beef,Spoiled Beef
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_141811.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_141815.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_141832.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_141834.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_141838.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_141840.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_141845.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_141846.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_141851.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_141853.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142155.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142157.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142237.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142238.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142252.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142254.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142301.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142302.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142337.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142339.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142355.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142356.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142422.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142424.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142430.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142431.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142437.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142438.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142443.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142445.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142455.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142457.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142502.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142504.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142512.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142514.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142559.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142601.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142614.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142616.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142622.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142623.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142629.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142630.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142635.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142636.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142641.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142643.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142649.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142651.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142656.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142658.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142702.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142704.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142732.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142733.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142745.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142747.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142752.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142754.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142759.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142801.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142807.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142808.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142814.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142815.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142821.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142823.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142829.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142831.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142836.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142838.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142936.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142937.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142943.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142944.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142952.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_142953.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143004.jpg,chicken,Spoiled Chicken
